5.024115799999999687e+00	2.158170013395432761e+03	-5.930840764870342355e+03
1.004823200000000050e+01	1.424996219535287310e+03	-3.458047425108279185e+03
1.507234700000000061e+01	1.173629429414130072e+03	-2.374515741289148082e+03
2.009646299999999997e+01	1.037020617145570441e+03	-1.846092276793884594e+03
2.512057899999999933e+01	9.098180923881747049e+02	-1.549647425524064829e+03
3.014469499999999869e+01	8.836857751325594563e+02	-1.324096912093924175e+03
3.516881000000000057e+01	8.838784349915877101e+02	-1.143637979092100977e+03
4.019292599999999993e+01	8.149089786926203942e+02	-1.057889066893154222e+03
4.521704199999999929e+01	7.827365424506756426e+02	-9.302940758607868474e+02
5.024115799999999865e+01	7.726259849588074076e+02	-8.626033119019620017e+02
5.526527300000000054e+01	7.528600552110514172e+02	-7.827380451357058746e+02
6.531350500000000636e+01	7.257075412241521235e+02	-7.624431871428946579e+02
7.033762099999999862e+01	7.122328100417457790e+02	-6.761362261695716143e+02
7.536173599999999340e+01	6.986572632979007267e+02	-6.407515399401112290e+02
8.540996800000000633e+01	6.925331809076282070e+02	-5.653632964667218630e+02
9.545819899999999336e+01	7.015714254489384984e+02	-4.998370470350775463e+02
1.055064299999999946e+02	6.835527612112520046e+02	-4.544284522565939142e+02
1.155546599999999984e+02	6.772576933298447557e+02	-4.230950168066055994e+02
1.256028900000000021e+02	6.506076873769956137e+02	-3.707338642443922367e+02
1.406752400000000023e+02	6.563727920515657388e+02	-3.606463837908626715e+02
1.557475900000000024e+02	6.706779018839839637e+02	-3.315187178460318478e+02
1.708199400000000026e+02	6.405470767551998961e+02	-2.969723294081125573e+02
1.858922799999999995e+02	6.786030328097851907e+02	-2.889861023340982911e+02
2.059887500000000102e+02	6.479221035041973664e+02	-2.510120348396411316e+02
2.260852099999999893e+02	6.122117310299169048e+02	-2.320352815245032900e+02
2.512057900000000075e+02	6.079660818912786908e+02	-2.041323875347388537e+02
2.763263699999999972e+02	6.404024716213577904e+02	-2.016195498019506260e+02
3.064710600000000227e+02	6.257812283238777127e+02	-1.737215200318294137e+02
3.366157600000000230e+02	6.130801431578072425e+02	-1.641987285471403197e+02
3.717845699999999738e+02	6.249925483320656667e+02	-1.488344359328437463e+02
4.069533799999999815e+02	6.177277079442765171e+02	-1.468777455264132357e+02
4.471462999999999965e+02	6.045275959433955677e+02	-1.266591998825719685e+02
4.923633399999999938e+02	5.927040353718639381e+02	-1.230943140521524697e+02
5.426045000000000300e+02	5.890865133877813378e+02	-1.148087956457400338e+02
5.978697700000000168e+02	6.060516549754595417e+02	-1.039154125907825659e+02
6.581591600000000426e+02	6.185014010385073107e+02	-9.735054680282266304e+01
7.234726699999999937e+02	5.991323182021144476e+02	-8.301519869357257164e+01
7.938102900000000091e+02	6.031723107084131925e+02	-8.278621611643218614e+01
8.741961400000000140e+02	5.985905792039470725e+02	-7.523201523053099038e+01
9.596061099999999442e+02	5.954164893980336046e+02	-7.259950862399082894e+01
1.055064300000000003e+03	5.689227023766430875e+02	-6.207432497901928059e+01
1.160570699999999988e+03	5.807435865283281373e+02	-6.154182512052897636e+01
1.276125399999999900e+03	5.801128107825991265e+02	-5.766891340436718849e+01
1.401728299999999990e+03	5.921183865357722880e+02	-5.107988645345218970e+01
1.542403499999999894e+03	6.026786031941841202e+02	-4.829018226447384166e+01
1.698151100000000042e+03	5.803671087225428664e+02	-4.397316514974978219e+01
1.868971099999999979e+03	5.789977029196651301e+02	-4.121460026779309516e+01
2.054863299999999981e+03	5.958746446450146550e+02	-3.405046112497269917e+01
2.260852100000000064e+03	5.983797276263824187e+02	-3.222160963232691699e+01
2.486937300000000050e+03	5.959892472073095178e+02	-2.911977311213916764e+01
2.738143099999999777e+03	5.826743021023306710e+02	-2.682867961596033624e+01
3.014469500000000153e+03	5.670200459598895577e+02	-2.577389981724832779e+01
3.315916400000000067e+03	5.716831581636899955e+02	-2.043442202510502170e+01
3.647507999999999811e+03	5.973483031980352962e+02	-1.990390136411953392e+01
4.014268500000000131e+03	5.808814400685746477e+02	-1.764784299844983195e+01
4.416197699999999713e+03	5.724075747267811494e+02	-1.573232657195971917e+01
4.858319900000000416e+03	5.796322971438738705e+02	-1.906253170042505474e+01
5.345659200000000055e+03	5.792882947802966100e+02	-1.339073790602230218e+01
