5.024115799999999687e+00	1.459206968212170977e+03	-6.493834045065902956e+02
1.004823200000000050e+01	1.256783467926238700e+03	-5.248941368967741710e+02
1.507234700000000061e+01	1.121649908187534038e+03	-4.279680572684692947e+02
2.009646299999999997e+01	1.070761938762660066e+03	-3.784411830594464163e+02
2.512057899999999933e+01	1.081480299418874210e+03	-3.707911228072663334e+02
3.014469499999999869e+01	9.780855101373822436e+02	-3.499736682633761689e+02
3.516881000000000057e+01	9.439561031298758280e+02	-3.262548639874102037e+02
4.019292599999999993e+01	9.321340855322682728e+02	-3.177922921104687930e+02
4.521704199999999929e+01	9.293533711739167984e+02	-3.055374144157690353e+02
5.024115799999999865e+01	9.043023437535788389e+02	-3.052352549782165738e+02
5.526527300000000054e+01	8.705609071184663890e+02	-2.897539215240404928e+02
6.531350500000000636e+01	8.931394403797996802e+02	-2.825389611541850172e+02
7.033762099999999862e+01	8.653905617456779282e+02	-2.559322677729782924e+02
7.536173599999999340e+01	8.555581036742008791e+02	-2.723221091317220726e+02
8.540996800000000633e+01	8.414373346980362385e+02	-2.596011859430787467e+02
9.545819899999999336e+01	8.155847571383443437e+02	-2.504727954655030544e+02
1.055064299999999946e+02	8.049344870030645325e+02	-2.438251939862082907e+02
1.155546599999999984e+02	7.806676727442272750e+02	-2.358141690873215737e+02
1.256028900000000021e+02	7.798313232143551659e+02	-2.426240903173903689e+02
1.406752400000000023e+02	7.541091566468328438e+02	-2.104839311342370252e+02
1.557475900000000024e+02	7.250170215734201520e+02	-2.056054736911100633e+02
1.708199400000000026e+02	7.201040014891585770e+02	-1.944512331998493551e+02
1.858922799999999995e+02	7.067435283496823786e+02	-2.127847468998774900e+02
2.059887500000000102e+02	6.978581917766941842e+02	-1.851506996500200160e+02
2.260852099999999893e+02	6.823427252431656598e+02	-1.836067616947402144e+02
2.512057900000000075e+02	6.836373405857939360e+02	-1.514721730528489729e+02
2.763263699999999972e+02	6.677247184182235742e+02	-1.574658030975784015e+02
3.064710600000000227e+02	6.646528469959953327e+02	-1.383435315176246831e+02
3.366157600000000230e+02	6.517998212640794691e+02	-1.364215957362629013e+02
3.717845699999999738e+02	6.458113417241481784e+02	-1.292243058407975411e+02
4.069533799999999815e+02	6.291395689887609706e+02	-1.266512258561401723e+02
4.471462999999999965e+02	6.233355400472873953e+02	-1.186002665660025457e+02
4.923633399999999938e+02	6.220729144046341617e+02	-1.087405804387043986e+02
5.426045000000000300e+02	6.429881509573433505e+02	-1.012867479096111794e+02
5.978697700000000168e+02	6.145688832359834350e+02	-9.427932739701836340e+01
6.581591600000000426e+02	6.240998416248247622e+02	-8.652684537225250949e+01
7.234726699999999937e+02	6.142928978417123744e+02	-7.102700581896785081e+01
7.938102900000000091e+02	5.956380249717518609e+02	-7.861289537233757585e+01
8.741961400000000140e+02	6.016522989380654280e+02	-6.934627106252216322e+01
9.596061099999999442e+02	6.083681730238955652e+02	-6.731268425879150641e+01
1.055064300000000003e+03	5.847283426466379979e+02	-5.977831626140939392e+01
1.160570699999999988e+03	5.865567319114447855e+02	-5.432572174216356586e+01
1.276125399999999900e+03	5.912915553719117270e+02	-5.227915681854019425e+01
1.401728299999999990e+03	5.903479565324062150e+02	-4.745967563862056693e+01
1.542403499999999894e+03	5.799259393956308486e+02	-4.423738988409174766e+01
1.698151100000000042e+03	6.038854440370441807e+02	-3.858420947663161371e+01
1.868971099999999979e+03	5.775408108488156813e+02	-3.587660201482545119e+01
2.054863299999999981e+03	5.773301142350712780e+02	-3.536294966529756323e+01
2.260852100000000064e+03	5.801813342104488811e+02	-3.350974441673159987e+01
2.486937300000000050e+03	5.754855980387294494e+02	-2.585678538323723075e+01
2.738143099999999777e+03	5.820313124142370498e+02	-2.564491512994490563e+01
3.014469500000000153e+03	5.858520596609336053e+02	-2.371497380733367066e+01
3.315916400000000067e+03	5.728802746190211792e+02	-2.214244060807299874e+01
3.647507999999999811e+03	5.889304965303376775e+02	-1.950770239159757580e+01
4.014268500000000131e+03	5.762144039067567292e+02	-1.444141750042307493e+01
4.416197699999999713e+03	5.806392156311680992e+02	-1.528074842126947175e+01
4.858319900000000416e+03	5.747743022014275311e+02	-1.038024065147000030e+01
5.345659200000000055e+03	5.918588343911280845e+02	-7.499634867192984444e+00
