5.024115799999999687e+00	8.989234623701951250e+02	-2.507661391768018575e+02
1.004823200000000050e+01	8.318632402503714047e+02	-1.830532677414551301e+02
1.507234700000000061e+01	8.401576552195957674e+02	-1.548653462079451799e+02
2.009646299999999997e+01	7.876019106202762714e+02	-1.306980109471929552e+02
2.512057899999999933e+01	7.784118983147777726e+02	-1.215149547673665040e+02
3.014469499999999869e+01	7.724663286635407076e+02	-1.158054758635954897e+02
3.516881000000000057e+01	7.672945212944147215e+02	-1.085467727611969622e+02
4.019292599999999993e+01	7.367446783946625146e+02	-1.102025307997110701e+02
4.521704199999999929e+01	7.558823154636883146e+02	-9.619494591273702611e+01
5.024115799999999865e+01	7.543194921488927775e+02	-9.054576522605611899e+01
5.526527300000000054e+01	7.466815162027897941e+02	-9.512203214525338524e+01
6.531350500000000636e+01	7.174795608002424387e+02	-9.009909177937380775e+01
7.033762099999999862e+01	7.146910472159260053e+02	-8.999550661157340414e+01
7.536173599999999340e+01	7.380853234516515613e+02	-9.029492464139555352e+01
8.540996800000000633e+01	6.991752822832145284e+02	-8.382631613688118932e+01
9.545819899999999336e+01	7.213383580671579693e+02	-7.974038929474296822e+01
1.055064299999999946e+02	7.178325707692778224e+02	-8.379722716643540537e+01
1.155546599999999984e+02	7.005097902827942562e+02	-7.968959591941259646e+01
1.256028900000000021e+02	7.309170121160806275e+02	-8.098932273790788372e+01
1.406752400000000023e+02	6.710178483045111761e+02	-7.647546362279670973e+01
1.557475900000000024e+02	6.800015668381088290e+02	-7.634753570558997637e+01
1.708199400000000026e+02	6.734693422215465262e+02	-7.305077204166485672e+01
1.858922799999999995e+02	6.858109595647244987e+02	-5.215140653772742496e+01
2.059887500000000102e+02	6.891127027710933817e+02	-7.460634702610276747e+01
2.260852099999999893e+02	6.571877093126906857e+02	-7.435922267164001198e+01
2.512057900000000075e+02	6.633686645443843872e+02	-6.409792264863580158e+01
2.763263699999999972e+02	6.491601686880505895e+02	-7.075259416997828055e+01
3.064710600000000227e+02	6.736071023972382363e+02	-7.291905197280976836e+01
3.366157600000000230e+02	6.551909801510980742e+02	-7.015430821742035050e+01
3.717845699999999738e+02	6.210885445295459704e+02	-6.659601911206199532e+01
4.069533799999999815e+02	6.278470271547562334e+02	-6.745743930039631664e+01
4.471462999999999965e+02	6.565877735443837082e+02	-6.525917249629264916e+01
4.923633399999999938e+02	6.476654193286492500e+02	-6.422101390889243078e+01
5.426045000000000300e+02	6.273624536438099994e+02	-5.855691601724790019e+01
5.978697700000000168e+02	6.486462569708399997e+02	-5.774733875566873564e+01
6.581591600000000426e+02	6.201623084112752622e+02	-5.931115285064973364e+01
7.234726699999999937e+02	6.424625486241963017e+02	-5.363487635780291640e+01
7.938102900000000091e+02	6.357344246936603440e+02	-5.251081221467926241e+01
8.741961400000000140e+02	6.196240714105507550e+02	-5.256458489172944581e+01
9.596061099999999442e+02	5.997332174359756891e+02	-4.746968515721405169e+01
1.055064300000000003e+03	6.065740475611274860e+02	-4.640407108040480466e+01
1.160570699999999988e+03	5.957783263511398673e+02	-4.458110337322462868e+01
1.276125399999999900e+03	6.037217785104189716e+02	-4.440600083240418172e+01
1.401728299999999990e+03	5.929025975702865026e+02	-3.792839793920405356e+01
1.542403499999999894e+03	5.894270856235268639e+02	-3.759230878298183853e+01
1.698151100000000042e+03	6.101786167987785348e+02	-3.567401991499964709e+01
1.868971099999999979e+03	5.869421479080941708e+02	-3.412351768619881653e+01
2.054863299999999981e+03	5.897698982528580700e+02	-3.002517665099476574e+01
2.260852100000000064e+03	5.917219287029680572e+02	-2.676107266699538911e+01
2.486937300000000050e+03	6.099487346944862338e+02	-2.751541099565226745e+01
2.738143099999999777e+03	5.836918931697422295e+02	-2.524564784603676415e+01
3.014469500000000153e+03	5.831767281265383644e+02	-2.039497580105879138e+01
3.315916400000000067e+03	5.915926842238545760e+02	-2.123857029425409237e+01
3.647507999999999811e+03	5.689027256112655095e+02	-1.958035679349483971e+01
4.014268500000000131e+03	5.914545398805936429e+02	-1.514524907956961464e+01
4.416197699999999713e+03	5.591390129332881997e+02	-1.325522744949510567e+01
4.858319900000000416e+03	5.789349967225698492e+02	-1.247419165569714217e+01
5.345659200000000055e+03	6.052148983216679881e+02	-1.108822702193804055e+01
