5.023610999999999827e+00	1.288424567148380220e+03	-7.176572101441654013e+03
1.004722199999999965e+01	9.280827511534296264e+02	-3.769588561575455515e+03
1.507083300000000037e+01	8.161832453855953418e+02	-2.474968667587970231e+03
2.009444399999999931e+01	7.614924657466560802e+02	-1.909371493558741349e+03
2.511805499999999824e+01	7.137826246892308291e+02	-1.601223337812445607e+03
3.014166600000000074e+01	6.861474989626083243e+02	-1.324892802259929795e+03
3.516527700000000323e+01	7.245221123869079065e+02	-1.164992781444634829e+03
4.018888799999999861e+01	6.765340223167188469e+02	-1.032858421997624419e+03
4.521249900000000110e+01	6.825055478526845718e+02	-9.153453224291675951e+02
5.023610999999999649e+01	6.594026455011505732e+02	-8.284028435231057301e+02
5.525972099999999898e+01	6.782536510385812107e+02	-7.619310783089745200e+02
6.530694300000000396e+01	6.674591038107558916e+02	-6.809107505831932485e+02
7.033055400000000645e+01	6.708252098718467096e+02	-6.214822234787960724e+02
7.535416499999999473e+01	6.332527760549423874e+02	-6.162639913215683691e+02
8.540138699999999972e+01	6.446940459413426652e+02	-5.275125924189959505e+02
9.544860799999999301e+01	6.350012961663867372e+02	-4.797531182546025548e+02
1.054958299999999980e+02	6.458408685132926621e+02	-4.286308615103743023e+02
1.155430499999999938e+02	6.329300704163646287e+02	-3.901385515030166289e+02
1.255902700000000038e+02	6.111122681354618180e+02	-3.453534726856945554e+02
1.406611100000000079e+02	6.452730722838774682e+02	-3.441927890280964561e+02
1.557319400000000087e+02	6.226674565402292956e+02	-2.964425746811764952e+02
1.708027700000000095e+02	6.350783262082204601e+02	-2.711030113552234297e+02
1.858736100000000135e+02	5.983559291582126889e+02	-2.345145548268665721e+02
2.059680500000000052e+02	6.053357650800802503e+02	-2.254022419403834192e+02
2.260624899999999968e+02	6.203136544569307489e+02	-2.042297865105863650e+02
2.511805500000000109e+02	6.168854213647338156e+02	-1.782074193751367943e+02
2.762986000000000217e+02	5.901325993426343075e+02	-1.715106579673471003e+02
3.064402699999999982e+02	5.954598239246834055e+02	-1.655492591489715153e+02
3.365819399999999746e+02	5.993891516472086778e+02	-1.439839851929455961e+02
3.717472099999999955e+02	6.091435518295695601e+02	-1.348734586846616423e+02
4.069124899999999911e+02	5.919476965793522822e+02	-1.244974638831782272e+02
4.471013800000000060e+02	5.996122778491037479e+02	-1.149347963927341425e+02
4.923138799999999833e+02	5.836898970835234195e+02	-1.022349226014920447e+02
5.425499800000000050e+02	6.007912812127343614e+02	-9.880928798758841936e+01
5.978097099999999955e+02	6.039098652214300955e+02	-9.550256541354002593e+01
6.580930399999999736e+02	6.039293423695747833e+02	-8.682098200701570079e+01
7.233999800000000278e+02	5.647305401258058737e+02	-7.416148854212140407e+01
7.937305300000000443e+02	5.705792498201493572e+02	-7.416342300588155467e+01
8.741083099999999604e+02	6.131291748487490167e+02	-6.278116496706674354e+01
9.595096999999999525e+02	5.855609324326496790e+02	-5.775932178889183888e+01
1.054958300000000008e+03	5.933143232594891288e+02	-5.760889240034698133e+01
1.160454099999999926e+03	5.820258568854882242e+02	-5.013524992284141746e+01
1.275997200000000021e+03	5.616986350426248009e+02	-4.441609618335103704e+01
1.401587500000000091e+03	5.686815486805985529e+02	-4.028760538003120928e+01
1.542248599999999897e+03	5.849172158489634512e+02	-3.719208461894356788e+01
1.697980499999999893e+03	6.001764936499612304e+02	-3.385478183113021799e+01
1.868783300000000054e+03	5.622435347766261202e+02	-3.320857893830316954e+01
2.054656899999999951e+03	5.845681719318400837e+02	-2.932327648673860665e+01
2.260624899999999798e+03	5.849806768223434119e+02	-2.520162816577553144e+01
2.486687399999999798e+03	5.913302895195112114e+02	-2.664497460393858219e+01
2.737867999999999938e+03	5.577393305897619484e+02	-2.427661805318105337e+01
3.014166600000000017e+03	5.508442000158672727e+02	-2.021906499616860842e+01
3.315583200000000033e+03	5.896079361032021779e+02	-2.066682949246632717e+01
3.647141599999999926e+03	5.763823154997585334e+02	-1.944768662602939457e+01
4.013865200000000186e+03	5.440091258982743057e+02	-1.763282864697870878e+01
4.415753999999999905e+03	5.629251077978498188e+02	-1.186067131746785464e+01
4.857831799999999930e+03	5.889027307198276731e+02	-1.406113810334742276e+01
5.345122099999999591e+03	5.860503068179532420e+02	-1.018400088834912687e+01
